query,rel,qid,docid
International Paralympic Committee,1,67671,12090066
International Paralympic Committee,1,67671,25259858
International Paralympic Committee,1,67671,33385984
Autonomous communities of Spain,2,55002,55002
Autonomous communities of Spain,1,55002,2736
Autonomous communities of Spain,1,55002,5717
Autonomous communities of Spain,1,55002,6822
Autonomous communities of Spain,1,55002,12837
Autonomous communities of Spain,1,55002,59732
Autonomous communities of Spain,1,55002,68298
Autonomous communities of Spain,1,55002,69311
Autonomous communities of Spain,1,55002,70260
Autonomous communities of Spain,1,55002,73205
Autonomous communities of Spain,1,55002,74592
Autonomous communities of Spain,1,55002,143442
Autonomous communities of Spain,1,55002,143444
Autonomous communities of Spain,1,55002,143445
Autonomous communities of Spain,1,55002,143448
Autonomous communities of Spain,1,55002,143451
Autonomous communities of Spain,1,55002,143452
Autonomous communities of Spain,1,55002,143465
Autonomous communities of Spain,1,55002,143468
Autonomous communities of Spain,1,55002,143508
Autonomous communities of Spain,1,55002,143510
Autonomous communities of Spain,1,55002,143511
Autonomous communities of Spain,1,55002,143512
Autonomous communities of Spain,1,55002,143515
Autonomous communities of Spain,1,55002,143517
Autonomous communities of Spain,1,55002,143612
Autonomous communities of Spain,1,55002,143613
Autonomous communities of Spain,1,55002,143622
Autonomous communities of Spain,1,55002,143639
Autonomous communities of Spain,1,55002,143642
Autonomous communities of Spain,1,55002,167546
Autonomous communities of Spain,1,55002,184763
Autonomous communities of Spain,1,55002,243500
Autonomous communities of Spain,1,55002,304154
Autonomous communities of Spain,1,55002,324582
Autonomous communities of Spain,1,55002,386244
Autonomous communities of Spain,1,55002,394589
Autonomous communities of Spain,1,55002,577482
Autonomous communities of Spain,1,55002,586776
Autonomous communities of Spain,1,55002,2823191
Autonomous communities of Spain,1,55002,6489827
Autonomous communities of Spain,1,55002,20514168
Autonomous communities of Spain,1,55002,20514897
Autonomous communities of Spain,1,55002,20515376
Autonomous communities of Spain,1,55002,23955286
Autonomous communities of Spain,1,55002,51905441
Svalbard,2,27441,27441
Svalbard,1,27441,21241
Svalbard,1,27441,105064
Svalbard,1,27441,337405
Svalbard,1,27441,455749
Svalbard,1,27441,1691995
Svalbard,1,27441,2399919
Sullivan County Tennessee,2,91689,91689
Sullivan County Tennessee,1,91689,135373
Sullivan County Tennessee,1,91689,135375
Sullivan County Tennessee,1,91689,151061
Sullivan County Tennessee,1,91689,151088
Sullivan County Tennessee,1,91689,4135506
Tyrrhenian Sea,2,31549,31549
Tyrrhenian Sea,1,31549,20990
Tyrrhenian Sea,1,31549,30359
Tyrrhenian Sea,1,31549,44889
Tyrrhenian Sea,1,31549,46169
Tyrrhenian Sea,1,31549,47188
Tyrrhenian Sea,1,31549,295223
Tyrrhenian Sea,1,31549,366378
Tyrrhenian Sea,1,31549,496948
Tyrrhenian Sea,1,31549,626785
Tyrrhenian Sea,1,31549,924070
Tyrrhenian Sea,1,31549,1741414
Tyrrhenian Sea,1,31549,1784497
Tyrrhenian Sea,1,31549,1834714
Tyrrhenian Sea,1,31549,1863592
Tyrrhenian Sea,1,31549,2226459
Tyrrhenian Sea,1,31549,4174706
Tyrrhenian Sea,1,31549,19556033
Dunedin,2,628345,628345
Dunedin,1,628345,98089
Dunedin,1,628345,476047
Dunedin,1,628345,490626
Dunedin,1,628345,490849
Dunedin,1,628345,581110
Dunedin,1,628345,711263
Dunedin,1,628345,1067606
Dunedin,1,628345,1866211
Dunedin,1,628345,3584930
Borough New Jersey,2,949884,949884
Borough New Jersey,1,949884,84658
Borough New Jersey,1,949884,124972
Borough New Jersey,1,949884,124973
Borough New Jersey,1,949884,124975
Borough New Jersey,1,949884,124977
Borough New Jersey,1,949884,124981
Borough New Jersey,1,949884,124982
Borough New Jersey,1,949884,124984
Borough New Jersey,1,949884,124986
Borough New Jersey,1,949884,124992
Borough New Jersey,1,949884,124995
Borough New Jersey,1,949884,124997
Borough New Jersey,1,949884,125012
Borough New Jersey,1,949884,125016
Borough New Jersey,1,949884,125073
Borough New Jersey,1,949884,125167
Borough New Jersey,1,949884,125182
Borough New Jersey,1,949884,125213
Borough New Jersey,1,949884,125232
Borough New Jersey,1,949884,125341
Borough New Jersey,1,949884,125390
Borough New Jersey,1,949884,125403
Borough New Jersey,1,949884,125419
Borough New Jersey,1,949884,125426
Borough New Jersey,1,949884,125444
Borough New Jersey,1,949884,125449
Borough New Jersey,1,949884,125466
Borough New Jersey,1,949884,125470
Borough New Jersey,1,949884,125483
Borough New Jersey,1,949884,125505
Borough New Jersey,1,949884,125507
Borough New Jersey,1,949884,125514
Borough New Jersey,1,949884,125521
Borough New Jersey,1,949884,125529
Borough New Jersey,1,949884,125537
Borough New Jersey,1,949884,125543
Borough New Jersey,1,949884,125549
Borough New Jersey,1,949884,125554
Borough New Jersey,1,949884,125560
Borough New Jersey,1,949884,125580
Borough New Jersey,1,949884,125593
Borough New Jersey,1,949884,125642
Borough New Jersey,1,949884,125651
Borough New Jersey,1,949884,125657
Borough New Jersey,1,949884,125668
Borough New Jersey,1,949884,125676
Borough New Jersey,1,949884,125707
Borough New Jersey,1,949884,125708
Borough New Jersey,1,949884,125711
Borough New Jersey,1,949884,125715
Borough New Jersey,1,949884,125723
Borough New Jersey,1,949884,93428
Borough New Jersey,1,949884,125786
Borough New Jersey,1,949884,125789
Borough New Jersey,1,949884,125827
Borough New Jersey,1,949884,136878
Borough New Jersey,1,949884,136882
Borough New Jersey,1,949884,136886
Borough New Jersey,1,949884,136888
Borough New Jersey,1,949884,136889
Borough New Jersey,1,949884,136898
Borough New Jersey,1,949884,136900
Borough New Jersey,1,949884,186703
Paris Métro,2,50748,50748
Paris Métro,1,50748,3397210
Paris Métro,1,50748,3407980
Paris Métro,1,50748,3408745
Paris Métro,1,50748,3410765
Paris Métro,1,50748,3416184
Paris Métro,1,50748,3443358
Kosovo,2,17391,17391
Kosovo,1,17391,16760
Kosovo,1,17391,38326
Kosovo,1,17391,44956
Kosovo,1,17391,283887
Kosovo,1,17391,283888
Kosovo,1,17391,283905
Kosovo,1,17391,283938
Kosovo,1,17391,533197
Kosovo,1,17391,667958
Kosovo,1,17391,704769
Kosovo,1,17391,777359
Kosovo,1,17391,1256321
Kosovo,1,17391,1260820
Kosovo,1,17391,1820687
Kosovo,1,17391,1885028
Kosovo,1,17391,2944848
Kosovo,1,17391,3313522
Kosovo,1,17391,3486153
Kosovo,1,17391,3542071
Kosovo,1,17391,4042957
Kosovo,1,17391,4385101
Kosovo,1,17391,4447350
Kosovo,1,17391,4956000
Kosovo,1,17391,4967559
Kosovo,1,17391,5747191
Kosovo,1,17391,6171136
Kosovo,1,17391,7192728
Kosovo,1,17391,8741938
Kosovo,1,17391,9087930
Kosovo,1,17391,10712094
Kosovo,1,17391,10780405
Kosovo,1,17391,11804288
Kosovo,1,17391,15839892
Kosovo,1,17391,30876599
Kosovo,1,17391,34947094
Kosovo,1,17391,40157579
Kosovo,1,17391,42011948
Solano County California,2,82114,82114
Solano County California,1,82114,60861
Solano County California,1,82114,60863
Solano County California,1,82114,60866
Solano County California,1,82114,60867
Solano County California,1,82114,108223
Solano County California,1,82114,1878950
Solano County California,1,82114,55594568
UEFA,2,32332,32332
UEFA,1,32332,44220
UEFA,1,32332,232175
UEFA,1,32332,249510
UEFA,1,32332,337009
UEFA,1,32332,372770
UEFA,1,32332,509620
UEFA,1,32332,532125
UEFA,1,32332,535915
UEFA,1,32332,555876
UEFA,1,32332,613920
UEFA,1,32332,616358
UEFA,1,32332,679770
UEFA,1,32332,1985292
UEFA,1,32332,2182477
UEFA,1,32332,2378121
UEFA,1,32332,2848921
UEFA,1,32332,5650619
UEFA,1,32332,7932564
UEFA,1,32332,27283077
UEFA,1,32332,29963050
UEFA,1,32332,30047559
UEFA,1,32332,35195177
UEFA,1,32332,35708276
UEFA,1,32332,36307577
UEFA,1,32332,42316516
UEFA,1,32332,42326986
UEFA,1,32332,45195401
Brooklyn,2,47384,47384
Brooklyn,1,47384,72852
Brooklyn,1,47384,151663
Brooklyn,1,47384,303435
Brooklyn,1,47384,303857
Brooklyn,1,47384,320470
Brooklyn,1,47384,328364
Brooklyn,1,47384,328372
Brooklyn,1,47384,339739
Brooklyn,1,47384,372542
Brooklyn,1,47384,395295
Brooklyn,1,47384,395299
Brooklyn,1,47384,406372
Brooklyn,1,47384,421553
Brooklyn,1,47384,428238
Brooklyn,1,47384,431273
Brooklyn,1,47384,451069
Brooklyn,1,47384,455299
Brooklyn,1,47384,455346
Brooklyn,1,47384,468929
Brooklyn,1,47384,536839
Brooklyn,1,47384,545767
Brooklyn,1,47384,564739
Brooklyn,1,47384,604865
Brooklyn,1,47384,626242
Brooklyn,1,47384,635612
Brooklyn,1,47384,641388
Brooklyn,1,47384,731896
Brooklyn,1,47384,742923
Brooklyn,1,47384,765341
Brooklyn,1,47384,776986
Brooklyn,1,47384,778086
Brooklyn,1,47384,856097
Brooklyn,1,47384,919757
Brooklyn,1,47384,963504
Brooklyn,1,47384,963506
Brooklyn,1,47384,1019727
Brooklyn,1,47384,1044247
Brooklyn,1,47384,1045755
Brooklyn,1,47384,1112478
Brooklyn,1,47384,1160563
Brooklyn,1,47384,1185547
Brooklyn,1,47384,1263296
Brooklyn,1,47384,1263346
Brooklyn,1,47384,1270289
Brooklyn,1,47384,1330884
Brooklyn,1,47384,1393738
Brooklyn,1,47384,1432446
Brooklyn,1,47384,1441810
Brooklyn,1,47384,1455302
Brooklyn,1,47384,1480584
Brooklyn,1,47384,1493748
Brooklyn,1,47384,1507641
Brooklyn,1,47384,1658814
Brooklyn,1,47384,1663643
Brooklyn,1,47384,1836501
Brooklyn,1,47384,1935748
Brooklyn,1,47384,2188387
Brooklyn,1,47384,2216552
Brooklyn,1,47384,2362536
Brooklyn,1,47384,3172968
Brooklyn,1,47384,3787138
Brooklyn,1,47384,4702082
Brooklyn,1,47384,5155825
Brooklyn,1,47384,5193500
Brooklyn,1,47384,11016600
Brooklyn,1,47384,18355211
Brooklyn,1,47384,20096148
Brooklyn,1,47384,23737998
Brooklyn,1,47384,27155990
Brooklyn,1,47384,27505361
Brooklyn,1,47384,28776938
Saxony-Anhalt,2,38138,38138
Saxony-Anhalt,1,38138,20804
Saxony-Anhalt,1,38138,21012
Saxony-Anhalt,1,38138,25320
Saxony-Anhalt,1,38138,33812
Saxony-Anhalt,1,38138,48827
Saxony-Anhalt,1,38138,150196
Saxony-Anhalt,1,38138,157237
Saxony-Anhalt,1,38138,157625
Saxony-Anhalt,1,38138,159090
Saxony-Anhalt,1,38138,162241
Saxony-Anhalt,1,38138,169103
Saxony-Anhalt,1,38138,186208
Saxony-Anhalt,1,38138,189246
Saxony-Anhalt,1,38138,44240
Saxony-Anhalt,1,38138,243895
Saxony-Anhalt,1,38138,305004
Saxony-Anhalt,1,38138,306519
Saxony-Anhalt,1,38138,578487
Saxony-Anhalt,1,38138,582933
Saxony-Anhalt,1,38138,896460
Saxony-Anhalt,1,38138,1055919
Saxony-Anhalt,1,38138,1081962
Saxony-Anhalt,1,38138,1113017
Saxony-Anhalt,1,38138,1323495
Saxony-Anhalt,1,38138,1340963
Saxony-Anhalt,1,38138,2535245
Saxony-Anhalt,1,38138,33565249
Troms,2,171191,171191
Troms,1,171191,171190
Troms,1,171191,178591
Troms,1,171191,355106
Troms,1,171191,1433683
Troms,1,171191,57706485
Cyrillic script,2,5639,5639
Cyrillic script,1,5639,1530
Cyrillic script,1,5639,316936
Cyrillic script,1,5639,664493
Cyrillic script,1,5639,685289
Cyrillic script,1,5639,690972
Cyrillic script,1,5639,1598365
Cyrillic script,1,5639,2029761
Cyrillic script,1,5639,3542071
Cyrillic script,1,5639,3987543
Cyrillic script,1,5639,9521899
Cyrillic script,1,5639,12024724
Cyrillic script,1,5639,13232781
Cyrillic script,1,5639,18910757
Eastern Province Saudi Arabia,2,468721,468721
Eastern Province Saudi Arabia,1,468721,479214
Eastern Province Saudi Arabia,1,468721,690043
Eastern Province Saudi Arabia,1,468721,1377170
Eastern Province Saudi Arabia,1,468721,1581754
Eastern Province Saudi Arabia,1,468721,6838977
Leipzig,2,17955,17955
Leipzig,1,17955,37410
Leipzig,1,17955,147150
Leipzig,1,17955,150272
Leipzig,1,17955,186208
Leipzig,1,17955,193450
Leipzig,1,17955,244648
Leipzig,1,17955,340454
Leipzig,1,17955,521682
Leipzig,1,17955,968521
Leipzig,1,17955,30797914
Wii,2,421853,421853
Wii,1,421853,2622904
Wii,1,421853,5096985
Wii,1,421853,11985100
Wii,1,421853,18208048
Wii,1,421853,31512491
Decca Records,2,140622,140622
Decca Records,1,140622,89770
Decca Records,1,140622,326248
Decca Records,1,140622,603257
Decca Records,1,140622,1001062
Decca Records,1,140622,1390102
Hudson River,2,47911,47911
Hudson River,1,47911,126377
Hudson River,1,47911,127054
Hudson River,1,47911,186703
Hudson River,1,47911,240612
Hudson River,1,47911,259964
Hudson River,1,47911,260008
Hudson River,1,47911,287802
Hudson River,1,47911,327244
Hudson River,1,47911,381678
Hudson River,1,47911,447182
Hudson River,1,47911,992136
Hudson River,1,47911,1495882
Hudson River,1,47911,1720658
Hudson River,1,47911,1797266
Hudson River,1,47911,2332019
Hudson River,1,47911,259771
Hudson River,1,47911,2572230
Hudson River,1,47911,2899310
Hudson River,1,47911,7453238
Hudson River,1,47911,12512423
Hudson River,1,47911,25702686
City of Salford,2,635388,635388
City of Salford,1,635388,256300
City of Salford,1,635388,484280
City of Salford,1,635388,749917
City of Salford,1,635388,1095955
City of Salford,1,635388,3313198
City of Salford,1,635388,3879780
International Skating Union,2,1625178,1625178
International Skating Union,1,1625178,229356
International Skating Union,1,1625178,4364061
International Skating Union,1,1625178,5379772
International Skating Union,1,1625178,6802329
International Skating Union,1,1625178,7172268
International Skating Union,1,1625178,13224453
Governor General of Canada,2,38152,38152
Governor General of Canada,1,38152,64313
Governor General of Canada,1,38152,84935
Governor General of Canada,1,38152,123498
Governor General of Canada,1,38152,219416
Governor General of Canada,1,38152,233808
Governor General of Canada,1,38152,2254779
Governor General of Canada,1,38152,3827068
Governor General of Canada,1,38152,15017033
Governor General of Canada,1,38152,48298468
Eastern Orthodox Church,2,10186,10186
Eastern Orthodox Church,1,10186,4001
Eastern Orthodox Church,1,10186,10270
Eastern Orthodox Church,1,10186,14800
Eastern Orthodox Church,1,10186,16209
Eastern Orthodox Church,1,10186,21921
Eastern Orthodox Church,1,10186,40157
Eastern Orthodox Church,1,10186,42207
Eastern Orthodox Church,1,10186,42208
Eastern Orthodox Church,1,10186,61503
Eastern Orthodox Church,1,10186,212682
Eastern Orthodox Church,1,10186,224731
Eastern Orthodox Church,1,10186,233908
Eastern Orthodox Church,1,10186,259335
Eastern Orthodox Church,1,10186,262838
Eastern Orthodox Church,1,10186,275092
Eastern Orthodox Church,1,10186,324332
Eastern Orthodox Church,1,10186,347529
Eastern Orthodox Church,1,10186,433340
Eastern Orthodox Church,1,10186,469097
Eastern Orthodox Church,1,10186,488969
Eastern Orthodox Church,1,10186,574358
Eastern Orthodox Church,1,10186,588318
Eastern Orthodox Church,1,10186,699779
Eastern Orthodox Church,1,10186,768582
Eastern Orthodox Church,1,10186,969016
Eastern Orthodox Church,1,10186,2794281
Eastern Orthodox Church,1,10186,3587416
Eastern Orthodox Church,1,10186,5223729
Eastern Orthodox Church,1,10186,30861495
Eastern Orthodox Church,1,10186,33817491
Historically black colleges and universities,2,363831,363831
Historically black colleges and universities,1,363831,189946
Historically black colleges and universities,1,363831,217170
Historically black colleges and universities,1,363831,293288
Historically black colleges and universities,1,363831,311799
Historically black colleges and universities,1,363831,378111
Historically black colleges and universities,1,363831,419953
Historically black colleges and universities,1,363831,497601
Historically black colleges and universities,1,363831,543894
Historically black colleges and universities,1,363831,18933066
Historically black colleges and universities,1,363831,574357
Historically black colleges and universities,1,363831,635665
Historically black colleges and universities,1,363831,641672
Historically black colleges and universities,1,363831,988998
Historically black colleges and universities,1,363831,1359774
Historically black colleges and universities,1,363831,10403508
Aceh,2,170625,170625
Aceh,1,170625,319778
Aceh,1,170625,1327826
Aceh,1,170625,7139183
Aceh,1,170625,19998860
Aceh,1,170625,19999038
Kowloon,2,198761,198761
Kowloon,1,198761,230931
Kowloon,1,198761,267218
Kowloon,1,198761,268904
Kowloon,1,198761,375118
Kowloon,1,198761,1092232
Kowloon,1,198761,1095099
Kowloon,1,198761,1348093
Kowloon,1,198761,2024467
Kowloon,1,198761,2180233
Kowloon,1,198761,2412035
Kowloon,1,198761,2575798
Kowloon,1,198761,25587444
Franklin County Massachusetts,2,76191,76191
Franklin County Massachusetts,1,76191,116762
Franklin County Massachusetts,1,76191,116769
Franklin County Massachusetts,1,76191,116778
Franklin County Massachusetts,1,76191,116781
Franklin County Massachusetts,1,76191,259423
Franklin County Massachusetts,1,76191,259425
Javanese people,2,491665,491665
Javanese people,1,491665,366911
Javanese people,1,491665,573270
Javanese people,1,491665,1195631
Javanese people,1,491665,4091278
